-23.5598580,-46.7329875
-23.5598580,-46.7329875
-23.5598580,-46.7329875
-23.5791684,-46.7085727
-23.5598580,-46.7329875
-23.5598580,-46.7329875
-23.5598580,-46.7329875
-23.5598580,-46.7329875
-23.5598580,-46.7329875
-23.5598580,-46.7329875
-23.6447853,-46.5305749
-23.6431216,-46.5293690
-23.1978330,-50.6378804
-23.5598580,-46.7329875
